2010,15.3,PG,Marcus Banks
2015,10.4,PF,Jason Maxiell
2014,16.1,C,Byron Mullens
2011,8.9,PF,David Andersen
2016,21.8,C,Jarnell Stokes
2010,13.1,SG,Rudy Fernandez
2014,12.7,SF,Draymond Green
2012,11.8,PF,Donte Greene
2015,31.4,PF,Tyrus Thomas
2017,11.6,SG,Alec Burks
2013,15.4,C,Earl Barron
2013,-5.7,PF,Solomon Jones
2017,26.2,PG,Chris Paul
2015,44.3,C,Sim Bhullar
2014,8.6,PG,Luke Ridnour
2017,13.1,SG,Jodie Meeks
2014,17.4,C,Henry Sims
2011,7.8,C,Marcus Cousin
2013,0.7,SF,Quentin Richardson
2017,16.6,C,Tyson Chandler
2017,5.8,C,Arinze Onuaku
2016,11.3,PF,Donatas Motiejunas
2015,7.9,SG,Elijah Millsap
2012,10.7,C,Brad Miller
2014,13.3,SG,Carrick Felix
2017,11,PF,Nemanja Bjelica
2016,17.5,SG,J.J. Redick
2015,3.3,SG,Chris Douglas-Roberts
2017,21.1,PF,Kevin Love
2011,9.6,C,Jon Brockman
2012,24.2,C,Nene Hilario
2017,13.5,SG,Kyle Korver
2012,14.1,SF,Corey Maggette
2011,9.7,SF,Brian Cardinal
2017,15.6,C,Channing Frye
2015,15.9,C,Aron Baynes
2016,8.9,PG,Beno Udrih
2017,10.3,SG,Lance Stephenson
2016,6.9,PF,Justin Harper
2011,19.8,C,Yao Ming*
2015,9.6,SF,Joe Ingles
2017,9.4,PG,Matthew Dellavedova
2011,3.3,PF,Malik Allen
2015,12.9,PG,Shaun Livingston
2016,17.3,SG,Jordan Adams
2017,19.9,C,Nerlens Noel
2015,11.7,PF,Reggie Evans
2017,8.2,SF,Richard Jefferson
2011,12.8,PF,Antonio McDyess
2015,8,SG,Zoran Dragic
2016,8.6,PG,Phil Pressey
2012,2.2,PF,Luke Walton
2016,2.2,SF,Cleanthony Early
2016,6.7,SF,Damien Inglis
2017,15.3,PG,Quinn Cook
2014,11,C,Vitor Faverani
2015,11.4,PF,Jack Cooley
2017,11.4,PG,Jameer Nelson
2017,10,SG,James Young
2015,12.5,C,Kevin Seraphin
2012,29.8,C,Kyrylo Fesenko
2013,9.1,PF,Troy Murphy
2013,1.3,SG,Chris Quinn
2014,8.7,SF,Shane Battier
2011,6.7,PG,Carlos Arroyo
2016,12.9,SF,Kyle Anderson
2017,6.2,SG,Wayne Selden
2012,8.2,SG,Henry Walker
2017,9.1,PG,John Lucas
2016,13.7,PG,Brian Roberts
2015,16.1,SG,Troy Daniels
2015,19.3,PF,Kevin Garnett
2010,5.7,SG,Mardy Collins
2017,13,SG,Patrick Beverley
2011,14.9,SG,Tracy McGrady
2015,6.9,SF,Perry Jones
2013,16.6,C,Gustavo Ayon
2015,22.7,PF,Pau Gasol
2016,16.3,C,Kelly Olynyk
2015,8.5,SF,Travis Wear
2013,17.8,SF,Vince Carter
2012,10.5,PF,Mickell Gladness
2017,10.9,C,Marshall Plumlee
2017,10.4,SF,P.J. Tucker
2012,13.3,SG,Gary Forbes
2017,9.7,PG,Brandon Jennings
2017,-2.2,SG,Aaron Harrison
2016,12.4,SF,Thabo Sefolosha
2017,17,PG,Derrick Rose
2016,6,SG,James Anderson
2017,11.9,SG,Wesley Matthews
2017,8.2,SF,Justise Winslow
2016,13.4,SF,Rasual Butler
2017,8,SF,Solomon Hill
2012,15,SG,Sundiata Gaines
2010,8.5,SF,Ricky Davis
2014,11.2,PF,Carl Landry
2012,9,C,Darko Milicic
2014,8.4,SG,Marquis Teague
2016,12.7,PF,Cory Jefferson
2011,9.9,C,Johan Petro
2010,10.6,PG,Marcus Williams
2012,8.2,SF,Sam Young
2016,13.2,SF,Robert Covington
2017,27.6,SF,Kevin Durant
2014,1.5,PG,Mike James
2016,14.6,SF,Evan Fournier
2012,-3.3,SG,Darington Hobson
2017,8.6,SG,Sasha Vujacic
2017,11.9,SF,DeMarre Carroll
2017,-17.6,PF,Ben Bentil
2014,15.3,C,Miroslav Raduljica
2017,0.1,PF,Georges Niang
2016,15.4,C,Tyler Zeller
2014,9.4,SG,Kentavious Caldwell-Pope
2012,12,C,Trey Thompkins
2013,9,PG,Diante Garrett
2016,15.9,PF,Richaun Holmes
2010,7.1,SG,Matt Carroll
2011,5.6,PG,Chris Duhon
2017,17.2,PG,J.J. Barea
2017,13.5,PF,Ersan Ilyasova
2017,12.3,C,Timofey Mozgov
2016,11.8,C,Andrea Bargnani
2014,10.5,C,Viacheslav Kravtsov
2010,8.2,PG,Jawad Williams
2015,22.8,PF,LaMarcus Aldridge
2016,12.6,PG,Rodney Stuckey
2017,11.9,SF,Mike Dunleavy
2017,13,SF,Sam Dekker
2017,5,PF,Andrew Nicholson
2013,9.5,SF,Josh Howard
2011,11.3,PF,Al Thornton
2017,13.1,SG,Jordan Clarkson
2016,12.3,C,Tarik Black
2016,16.2,SF,Chandler Parsons
2015,14.1,C,Steven Adams
2015,15.9,SG,Will Barton
2017,13.8,PF,Serge Ibaka
2017,11.6,SG,Allen Crabbe
2017,17.6,SG,Jordan Crawford
2010,11.6,C,Didier Ilunga-Mbenga
2015,19.8,PG,Reggie Jackson
2015,9.4,C,Elton Brand
2016,18.8,PG,Giannis Antetokounmpo
2017,21.1,C,Greg Monroe
2016,7.5,PF,Drew Gooden
2016,19.1,PG,Jorge Gutierrez
2017,11.1,PF,Derrick Williams
2017,9.5,PG,Aaron Brooks
2012,8.5,PG,Courtney Fortson
2013,12.6,SG,Cory Higgins
2015,9.7,SF,Chris Johnson
2012,12.3,SF,Grant Hill
2010,7.4,SF,Adam Morrison
2012,0.1,SG,Xavier Silas
2017,26.5,PG,Isaiah Thomas
2017,6.4,PG,Wade Baldwin
2014,16.8,SF,Paul Pierce
2017,7.8,PF,Ryan Kelly
2012,13.4,PG,Raymond Felton
2015,8.5,PF,Brandon Davies
2015,9.3,PG,Shabazz Napier
2015,22.6,C,Tim Duncan
2015,17.4,PF,Charlie Villanueva
2013,21.9,C,Andray Blatche
2017,13.5,PF,Ryan Anderson
2016,8.6,PG,C.J. Watson
2016,14.7,PG,Erick Green
2017,8,PG,Langston Galloway
2012,11.7,SF,Vladimir Radmanovic
2017,19.7,PF,Brandon Bass
2017,11.4,PG,Deron Williams
2013,11.8,SG,Willie Green
2017,12.8,SF,Troy Williams
2016,10.2,SG,Jason Terry
2010,-1.7,SF,Antonio Anderson
2011,6.8,PG,Mustafa Shakur
2012,14.3,SF,Renaldo Balkman
2012,10.8,C,Darryl Watkins
2015,26.2,C,Hassan Whiteside
2017,7.2,SF,Stanley Johnson
2017,14.9,SG,Buddy Hield
2016,17.8,SG,Manu Ginobili
2014,18.4,PF,Jeff Adrien
2015,13.2,SF,Wilson Chandler
2017,14.7,PG,Ish Smith
2015,14.9,PG,Jannero Pargo
2010,6.9,SF,Alando Tucker
2014,4.1,C,Jason Collins
2017,20.6,PG,Eric Bledsoe
2011,9.7,SG,Michael Redd
2011,14.3,C,Nenad Krstic
2017,10.3,SF,Jaylen Brown
2017,11.6,C,Joffrey Lauvergne
2017,18.5,SF,Anthony Brown
2015,3.5,PG,Nate Wolters
2017,12.8,PF,Dario Saric
2011,-5.5,SF,Bobby Simmons
2016,9.9,PG,Emmanuel Mudiay
2017,-1.9,SG,Lamar Patterson
2016,6.7,PF,Lou Amundson
2017,20.2,C,Marc Gasol
2014,11.9,SF,Dorell Wright
2010,7.3,PG,Travis Diener
2016,12.4,SG,Cory Joseph
2012,11.9,C,Shelden Williams
2016,7.4,PF,Mitch McGary
2017,20.4,C,Brook Lopez
2010,23.1,C,Greg Oden
2011,4.4,C,Theo Ratliff
2015,20.5,SG,Alexey Shved
2017,14.4,SG,Avery Bradley
2014,12.9,SF,Nando De
2017,9.3,SF,Doug McDermott
2015,11.8,SF,Tayshaun Prince
2016,24,PF,David Lee
2011,1.2,C,Darius Songaila
2011,5.5,PF,Eduardo Najera
2016,16.2,PF,Mirza Teletovic
2016,14,PG,Trey Burke
2011,11.9,SG,Eddie House
2014,7.6,SG,John Salmons
2015,11.6,SG,Ian Clark
2015,3.6,PF,Quincy Miller
2016,10.4,C,Robert Sacre
2017,8.7,PG,Jerryd Bayless
2014,0.1,SF,Stephen Jackson
2016,12.5,PF,Darrell Arthur
2011,12,SG,Jermaine Taylor
2013,10.7,SG,E'Twaun Moore
2016,19.1,PG,Tim Frazier
2016,14.1,C,Matt Bonner
2013,8.6,PG,Charles Jenkins
2017,16,SG,Anthony Morrow
2015,3.6,SF,Francisco Garcia
2017,29.6,C,Boban Marjanovic
2017,5,SF,Alan Anderson
2016,11.9,SG,John Jenkins
2014,7.6,SF,Elias Harris
2017,10.7,SF,Matt Barnes
2017,22.6,C,Edy Tavares
2017,10.5,PF,Jeff Green
2011,15.4,PF,Craig Smith
2017,13.2,SF,Maurice Harkless
2013,10,SG,Roger Mason
2013,15.3,C,Chris Wilcox
2016,32,PF,Rakeem Christmas
2017,13,PG,Tyler Ulis
2012,6.3,C,Mikki Moore
2013,-7.7,C,Dexter Pittman
2013,6.2,PG,Tyshawn Taylor
2015,6.8,C,JaVale McGee
2014,7.9,PG,Darius Morris
2015,16.9,PG,Mo Williams
2016,6.7,PG,Kendall Marshall
2011,-0.1,PF,Pops Mensah-Bonsu
2013,8.7,C,Brendan Haywood
2011,10.9,SF,Maurice Evans
2017,11.5,PF,Ed Davis
2016,14.7,C,Jason Thompson
2017,11.1,SF,Terrence Ross
2017,15.2,PG,Patty Mills
2012,7.2,PG,Walker Russell
2016,7.4,PF,Shayne Whittington
2013,6.2,C,Samardo Samuels
2016,20.9,SF,Paul George
2016,1.8,PG,Tony Wroten
2017,7.3,SF,Omri Casspi
2014,7.9,C,Aaron Gray
2017,12,SF,Derrick Jones
2017,9.8,C,Omer Asik
2015,11,SF,Shawn Marion
2011,10.1,SG,Maurice Ager
2015,14.1,SF,Jae Crowder
2016,14.7,PG,Toney Douglas
2011,2.1,PF,Joe Smith
2012,14.9,PF,Derrick Byars
2017,10.5,PG,Fred VanVleet
2014,7.6,PF,Ekpe Udoh
2016,10.4,PF,Lance Thomas
2013,-15.2,PG,Will Conroy
2013,16.7,C,Jermaine O'Neal
2017,27.5,C,Anthony Davis
2011,11,C,Larry Sanders
2017,23.2,PG,Mike Conley
2017,-1.2,C,Diamond Stone
2016,17.5,PF,Thaddeus Young
2016,6,C,Kendrick Perkins
2013,7.7,PG,Daniel Gibson
2017,9,C,Miles Plumlee
2013,4.3,PF,DaJuan Summers
2016,15.3,C,Willie Cauley-Stein
2014,2.5,PF,Josh Powell
2017,6.6,SG,Brandon Rush
2017,16.5,SG,Gary Harris
2017,-0.1,C,Mike Tobey
2012,13.1,PG,Jason Kidd
2014,10.1,SF,Adonis Thomas
2016,7.7,SG,O.J. Mayo
2017,15.3,PG,Darren Collison
2017,9.9,PG,Michael Carter-Williams
2015,20.2,SF,Gordon Hayward
2017,8.5,SF,Brandon Ingram
2012,6,C,Keith Benson
2015,14.9,SF,Luigi Datome
2016,15.5,SG,Marcus Thornton
2012,8.4,C,Mehmet Okur
2017,10.1,SG,Sheldon McClellan
2010,-3.7,SG,Yakhouba Diawara
2016,11.9,SG,Jonathon Simmons
2012,19.6,C,Marcus Camby
2016,7.7,PF,Nick Collison
2017,6.9,PF,Domantas Sabonis
2015,16,SG,Lester Hudson
2016,7.4,PF,Eric Moreland
2016,16.8,PF,Dwight Powell
2017,15.2,C,Cristiano Felicio
2016,13.1,PG,Devin Harris
2015,22.3,PF,Amar'e Stoudemire
2013,7.7,PG,Earl Watson
2010,12.8,SG,Oliver Lafayette
2017,30.6,PG,Russell Westbrook
2013,13.9,C,Kenyon Martin
2011,10.5,SF,Anthony Parker
2017,17.9,SF,Rudy Gay
2011,10.8,SG,Mickael Pietrus
2015,17.6,SG,Kobe Bryant
2017,23.3,C,DeMarcus Cousins
2014,9.9,SG,Keith Bogans
2011,14.1,SF,Peja Stojakovic
2014,14,SF,Luol Deng
2012,6.9,SF,Damien Wilkins
2010,-6.3,PF,Darnell Jackson
2011,19.3,PG,Baron Davis
2016,-2.1,SG,Orlando Johnson
2012,7.3,SF,Edwin Ubiles
2016,29.1,PG,Bryce Cotton
2010,12.1,SF,Michael Finley
2014,8.5,SG,Donald Sloan
2017,5.7,PG,Semaj Christon
2016,12.9,SG,C.J. Wilcox
2013,2.4,PF,Jared Jeffries
2016,11.4,SG,Josh Richardson
2010,12.1,SG,Ronald Murray
2016,22.5,PF,Michael Beasley
2016,47.4,SG,Jimmer Fredette
2010,0.4,SG,Devin Brown
2015,4.6,SF,Mike Miller
2017,19.2,C,Montrezl Harrell
2017,6.6,C,Daniel Ochefu
2016,14.4,PF,Trevor Booker
2012,20.3,PG,Steve Nash
2017,10.2,SG,Marcus Georges-Hunt
2016,10.2,PG,Pablo Prigioni
2013,9.8,SG,Malcolm Lee
2012,8.7,PG,Anthony Carter
2013,16.7,C,Rasheed Wallace
2016,13.6,PF,Luis Scola
2011,0,C,Jarron Collins
2010,-0.2,PG,Cedric Jackson
2012,16.7,SF,Christian Eyenga
2013,8.8,C,Kwame Brown
2010,8.2,PG,Bobby Brown
2017,18.5,PF,Brandan Wright
2017,14.7,SF,Bojan Bogdanovic
2013,7.1,PG,Nolan Smith
2016,10.2,PG,Raul Neto
2011,3.6,PG,Sherron Collins
2010,11.6,SF,Devean George
2015,1.6,SF,Cartier Martin
2016,17.1,C,Jahlil Okafor
2016,25.3,SG,James Harden
2012,11.4,PF,JaJuan Johnson
2017,9,PF,Boris Diaw
2015,9.5,C,Pero Antic
2017,12.2,SG,Danuel House
2017,13.1,PF,Quincy Acy
2017,8.4,C,Udonis Haslem
2016,13.2,PG,Jordan Farmar
2016,13.9,PG,Elfrid Payton
2010,17.9,C,Shaquille O'Neal*
2017,5.9,SG,Bryn Forbes
2016,14.8,PF,Jabari Parker
2016,23.9,SF,Coty Clarke
2016,14.6,PF,JaMychal Green
2017,9.6,SF,Andre Roberson
2013,15.6,PF,Anthony Randolph
2016,6,C,Nazr Mohammed
2013,4.9,C,Fab Melo
2017,18.6,PF,Spencer Hawes
2013,14,SF,Michael Kidd-Gilchrist
2017,12.7,PG,Spencer Dinwiddie
2013,11.1,PF,Kevin Jones
2017,16.7,PF,Cody Zeller
2016,13.8,PF,Bobby Portis
2011,0.8,C,Fabricio Oberto
2015,8.5,C,Alex Kirk
2013,8.2,SF,Linas Kleiza
2016,21.5,C,Nikola Jokic
2017,17.8,PF,Paul Millsap
2016,13.9,PF,Julius Randle
2011,11.3,PG,Acie Law
2017,15.4,PG,Ty Lawson
2017,5.9,PF,Mike Scott
2017,10,PF,Trey Lyles
2016,17.1,C,Gorgui Dieng
2016,14.4,C,Walter Tavares
2011,10.1,C,Hilton Armstrong
2016,4.2,SG,Rashad Vaughn
2017,16.3,C,Roy Hibbert
2017,-2.2,SG,Manny Harris
2014,12.4,PF,Andrei Kirilenko
2010,11.6,C,Steven Hunter
2010,11.1,SG,Larry Hughes
2015,14.8,PF,Kyle O'Quinn
2012,9.9,PG,Gilbert Arenas
2011,12.1,SF,Julian Wright
2017,13,PG,Tony Parker
2017,13.6,SG,Victor Oladipo
2017,14.1,SG,Nick Young
2017,5.9,PG,Ronnie Price
2017,10.6,PF,Jared Dudley
2012,10.5,PG,Ben Uzoh
2015,11.4,PG,Sebastian Telfair
2013,11.8,SF,Mickael Gelabale
2017,14.6,PG,Tyler Ennis
2016,11.3,PG,Marcus Smart
2017,12.7,C,Georgios Papagiannis
2010,10.6,SF,Joey Graham
2017,19.7,PG,Goran Dragic
2013,7.6,SF,Xavier Henry
2010,9.9,SG,Mario West
2016,11.3,SG,Markel Brown
2016,9.9,PG,Joe Young
2014,14.6,C,Alexis Ajinca
2012,10,PG,Will Bynum
2016,5.8,SG,Jared Cunningham
2015,14.2,C,Kosta Koufos
2010,7.6,C,Primoz Brezec
2013,4,SG,Daequan Cook
2017,12.2,SF,Caris LeVert
2017,11.6,PF,Lavoy Allen
2017,-35.3,C,Andrew Bogut
2016,14.3,SG,Zach LaVine
2014,14.4,PF,Carlos Boozer
2015,10.6,PG,Austin Rivers
2017,14.6,SG,Devin Booker
2015,11.4,PF,Shavlik Randolph
2011,-4.8,SG,Antoine Wright
2012,8.3,SG,Devin Ebanks
2010,9.9,C,Patrick O'Bryant
2017,15,PF,Amir Johnson
2017,21.8,C,DeAndre Jordan
2017,13.6,C,Jason Smith
2010,20.6,SG,Raja Bell
2017,15.3,C,Tristan Thompson
2017,13.6,PF,Kris Humphries
2016,11.7,SG,Leandro Barbosa
2013,10.6,PG,Jamaal Tinsley
2015,8.6,SF,Danny Granger
2013,-6.8,SG,Terrel Harris
