1992,11.9,SF,Tony Brown
1997,5,PG,Shane Heal
1996,11.2,SF,Martin Lewis
1993,18.8,PF,Alex Stivrins
1999,3.9,PF,Makhtar N'Diaye
1991,12.1,SF,Adrian Dantley*
1999,5.6,PG,Steve Henson
1995,-19.8,C,Rich King
1999,0.5,C,Rony Seikaly
1995,9.7,PG,Jim Les
1990,5.8,SG,Jeff Lebo
1994,11.6,PG,Frank Johnson
1998,12.3,PF,Buck Williams
1999,31.7,SG,Kelly McCarty
1990,9.7,PG,Jim Paxson
1994,16.7,SG,Todd Lichti
1990,7.8,SG,Jay Edwards
1997,6.3,C,Eric Mobley
1995,11.7,SF,Aaron Swinson
1995,9.5,C,Manute Bol
1995,8.5,PG,Harold Miner
1993,5.2,C,Tree Rollins
1994,10.2,SF,Ron Anderson
1998,12.2,SG,Ledell Eackles
1996,8.4,C,Dan O'Sullivan
1993,5.2,C,Jeff Ruland
1993,10.1,PG,Travis Mays
1999,-7.6,SF,Monty Williams
1994,13.6,C,Sam Bowie
1997,0.6,C,Keith Tower
1999,11.5,PF,Thurl Bailey
1998,12.9,SG,Anthony Bowie
1990,22.2,SG,Ralph Lewis
1996,16.6,PF,Ron Grandison
1997,9.5,PG,Melvin Booker
1990,12.4,PG,Dennis Johnson*
1992,17.2,SG,Dennis Hopson
1991,10.3,PG,Brad Davis
1996,11.4,C,Geert Hammink
1992,12.7,PG,John Bagley
1994,7.9,SF,Tom Tolbert
1995,18.1,SG,Doug Lee
1992,11.9,C,Dave Feitl
1999,9.7,SG,Greg Minor
1990,16.1,SG,Kelvin Upshaw
1992,15.3,SF,Ken Norman
1997,10.2,PF,David Wood
1992,15.8,SG,Drazen Petrovic*
1997,2.4,PF,Joe Courtney
1991,16.5,PF,Jim Grandholm
1990,11.7,SF,Scott Roth
1997,3.7,C,Stacey King
1997,12.6,SG,Willie Anderson
1993,8.4,PF,Brad Sellers
1997,-7.1,PF,Devin Gray
1997,27.2,PF,Larry Krystkowiak
1991,13.7,C,Jack Sikma
1991,13.4,PF,Fred Roberts
1990,17.1,PG,Maurice Cheeks
1999,15.8,C,Bison Dele
1996,14.8,PG,Trevor Ruffin
1992,6.9,PF,Dave Popson
1994,8.9,PF,Jerrod Mustaf
1995,12.9,SG,Ryan Lorthridge
1999,8.3,PG,Corey Benjamin
1996,9.6,PG,Doc Rivers
1994,10.5,SG,Andrew Gaze
1997,7,SG,Donnie Boyce
1997,7.2,C,Steve Scheffler
1996,7,SF,Jeff Webster
1996,4.4,PG,Terrence Rencher
1999,8.2,PF,Carl Herrera
1992,1,SF,Joao Vianna
1996,9.3,PF,Dwayne Whitfield
1991,25.1,PG,Magic Johnson*
1997,18.3,SF,Darrin Hancock
1995,8.5,PG,B.J. Tyler
1998,11.2,PG,Brooks Thompson
1996,19.2,C,Mike Peplowski
1993,8.1,SG,Dave Johnson
1993,5.9,PG,Matt Othick
1998,-22.1,C,Michael McDonald
1994,13.7,SF,Rod Higgins
1994,1.5,PF,Tod Murphy
1990,10.2,PG,Andre Turner
1994,16.4,SF,Andre Spencer
1993,12.7,PG,Mike Iuzzolino
1996,9.7,PG,Darryl Johnson
1991,9.6,C,Mychal Thompson
1998,8.3,PF,Chuck Person
1996,11.2,SF,Jerry Reynolds
1994,-11.1,SG,Dave Jamerson
1997,12.6,C,Dino Radja
1992,10.7,PG,Jon Sundvold
1997,11.4,C,Greg Anderson
1999,-15.2,C,Jonathan Kerner
1990,9.6,C,Chris Welp
1997,7.8,C,Alton Lister
1995,15.3,PG,Keith Jennings
1997,14.7,C,Clifford Rozier
1995,11.9,PF,Jack Haley
1994,15.2,PG,Isiah Thomas*
1994,16.1,PG,Tim Legler
1998,7.6,PF,Ivano Newbill
1994,-17,SG,Sean Green
1992,10.1,C,Les Jepsen
1997,-4.1,SF,James Scott
1999,9,SF,J.R. Henderson
1998,4.8,SG,Mitchell Butler
1994,14.5,SF,Xavier McDaniel
1997,-9,C,Derrick Alston
1992,11.9,PF,Doug Smith
1990,-8.2,PF,Greg Stokes
1996,12.4,SG,Tracy Moore
1999,-46.6,PG,LaMark Baker
1996,10.5,PG,Greg Sutton
1993,22,C,Brad Daugherty
1995,13.8,PF,Wayman Tisdale
1995,2,SG,Tate George
1991,14.2,SG,Reggie Theus
1999,-0.4,SG,Mark Macon
1995,18,SG,Lester Conner
1994,6.1,C,Andres Guibert
1998,7.9,PG,Bobby Hurley
1991,7.9,PG,Byron Dinkins
1991,6.2,PF,Frank Kornet
1990,13.3,PF,Richard Anderson
1997,6.3,C,Eric Leckner
1999,7,C,Bill Wennington
1997,10.2,PG,Lee Mayberry
1997,10.9,PG,Ruben Nembhard
1998,10,SG,Carl Thomas
1995,4,C,Bill Cartwright
1994,6.3,SG,Jo Jo
1995,12.9,SF,Tony Campbell
1992,7.7,SG,Brian Quinnett
1994,7.1,PF,Anthony Avent
1997,12.5,SG,Aleksandar Djordjevic
1992,6.9,PG,Rory Sparrow
1996,11.3,PF,Anthony Bonner
1995,7.1,SF,Sean Higgins
1995,0.4,SG,Alphonso Ford
1999,12.8,PG,Derek Harper
1990,9.5,C,William Bedford
1999,8.3,SG,Terry Dehere
1993,8.5,PF,Terry Catledge
1996,7.6,PF,Anthony Cook
1998,11.4,SG,Chris Robinson
1998,21.5,C,Jason Lawson
1994,10.8,SG,LaBradford Smith
1999,23.1,PF,Charles Barkley*
1990,13.2,PF,Nate Johnston
1991,11.7,C,Blair Rasmussen
1997,1.9,SG,Dell Demps
1999,12.2,PF,Adam Keefe
1994,11.5,PF,Trevor Wilson
1998,15.6,PG,Sherman Douglas
1995,5.8,PG,Jay Humphries
1990,7.1,PG,Sedric Toney
1992,15.5,C,Alexander Volkov
1998,7.7,PF,Terry Mills
1993,9.6,C,Jay Guidinger
1990,11.8,C,Steve Johnson
1994,11.2,PF,Mark Randall
1995,15.3,SG,Darnell Mee
1994,11.3,PF,Warren Kidd
1999,3.1,SF,Brian Evans
1996,12.9,PG,Nate McMillan
1997,8.7,C,Robert Werdann
1990,-6.8,PG,Dexter Shouse
1999,10.7,PG,Pooh Richardson
1999,23.3,PF,Carlos Rogers
1992,5.8,SG,Bob Hansen
1997,7.6,SG,Craig Ehlo
1990,4.6,PG,Eric Johnson
1998,10.6,PF,Henry James
1991,13.1,PG,Rickey Green
1992,29.9,SF,Winston Bennett
1999,13.5,PF,David Vaughn
1994,15.2,PF,Eric Anderson
1992,12.8,C,Tim McCormick
1993,11.2,SG,Kennard Winchester
1992,10.2,SF,Kevin Brooks
1991,16,SF,Tony Dawson
1998,0.4,PF,Tim Kempton
1995,17.7,PG,Michael Adams
1991,-6.8,SG,Mike Woodson
1999,12.1,PF,Derek Strong
1995,5.2,PG,Tony Bennett
1991,6.5,SF,Derrick Chievous
1993,19.3,SF,Ricky Blanton
1998,3.8,SF,Dontae' Jones
1997,14.5,SG,Sasha Danilovic
1992,14.3,C,Randy Breuer
1993,18.1,PF,Jerome Lane
1998,8.9,SF,Donald Royal
1992,16.6,SF,Walter Davis
1997,12.5,PG,Kenny Smith
1997,18.6,C,Acie Earl
1995,22.1,SG,Clyde Drexler*
1995,11.8,SG,Walter Bond
1991,14.6,PF,Rodney McCray
1998,5.2,PF,Brad Lohaus
1992,10.5,SF,John Morton
1993,14.2,SF,Kenny Payne
1997,3,SF,Lou Roe
1996,3.1,PG,Greg Grant
1991,17.5,SG,Byron Irvin
1997,13.5,SG,Byron Scott
1999,8.2,PG,James Robinson
1992,10.2,C,Wayne Cooper
1999,15.3,SF,Chris Morris
1992,4.9,C,Mike Smrek
1997,8.9,SG,Jerome Allen
1991,6.6,C,Paul Mokeski
1990,0,SG,Steve Bucknall
1992,9.1,SG,Bo Kimble
1995,14.4,SF,Harold Ellis
1990,9.6,SG,Michael Cooper
1992,5.4,SG,Randy Wittman
1992,0,SF,Billy Thompson
1995,8.9,PG,Negele Knight
1997,10.8,SF,Larry Stewart
1992,21,SF,Larry Bird*
1991,11.3,PF,Mark Alarie
1991,8.1,C,Jawann Oldham
1999,-3.3,C,Marty Conlon
1995,-12.5,PF,Alaa Abdelnaby
1996,20.7,SF,Alvin Heggs
1990,17.9,SF,Alex English*
1992,8.9,SG,Mitchell Wiggins
1992,32.4,C,Gary Leonard
1998,13.5,SG,Jeff Grayer
1994,10.7,PF,Gary Alexander
1994,8,PG,Corey Williams
1999,12.2,SG,James Cotton
1990,-11,SF,Mike Williams
1997,11.9,PG,Rumeal Robinson
1992,13,SF,Anthony Frederick
1997,7.3,C,Greg Dreiling
1993,12.7,SG,Alvin Robertson
1994,-3.7,SG,Jim Farmer
1990,13.6,SG,Darrell Griffith
1993,12.7,SG,Paul Graham
1990,10.2,SF,Jay Vincent
1990,3.1,C,Uwe Blab
1993,8.2,SF,Alex Blackwell
1997,8.1,SG,Sarunas Marciulionis*
1999,15.4,SF,Dominique Wilkins*
1993,8.7,C,Mark Eaton
1993,8.3,C,Scott Hastings
1996,16.4,SF,Sherell Ford
1998,18.7,C,Jayson Williams
1993,10.9,PF,Ed Nealy
1991,76.3,SF,Ian Lockhart
1991,6,PF,Milos Babic
1991,11.1,C,John Shasky
1993,20.7,SG,Kenny Battle
1990,21.8,PF,Kevin McHale*
1999,9.7,PG,Corey Beck
1994,2,C,Mike Gminski
1992,12.5,SG,A.J. English
1999,11.6,PF,Randell Jackson
1992,8.1,SG,Otis Smith
1991,11.1,PF,Roy Hinson
1992,14.5,SG,Terry Teagle
1993,5.7,SG,Lamont Strothers
1996,3.5,C,James Edwards
1995,6.8,C,Julius Nwosu
1997,8.8,C,Rick Mahorn
1994,13.2,PG,Fat Lever
1993,28.7,PF,Howard Wright
1993,7.1,PF,Larry Smith
1999,8.7,SG,Jeffrey Sheppard
1992,10,SG,Delaney Rudd
1996,7.3,C,Mike Brown
1998,2.3,C,George Zidek
1991,8.2,PG,Craig Neal
1999,12.2,SF,Blue Edwards
1995,10.8,SG,John Battle
1999,12.8,PG,DeJuan Wheat
1995,10.9,PG,Randy Woods
1990,3.8,PF,Leonard Taylor
1992,14.1,SF,Mike Sanders
1991,7.2,C,Ralph Sampson*
1992,14.9,PF,Cliff Robinson
1990,10,SG,Quintin Dailey
1997,5.1,PG,Ennis Whatley
1994,7.6,SF,Marcus Liberty
1990,8.3,PG,Eddie Hughes
1996,4.3,C,Thomas Hamilton
1999,8.1,C,Duane Causwell
1993,8.9,PG,Darrell Walker
1992,11.3,SG,Tom Garrick
1997,11.1,PF,Ray Owes
1999,8.8,SF,Travis Williams
1996,4.1,PF,Bob Thornton
1992,7.2,SF,Jeff Turner
1997,-1.3,PG,Elmer Bennett
1997,7,SF,Matt Steigenga
1993,9.8,C,Mark Acres
1991,9.9,PG,Scott Haffner
1995,9.4,PF,Kurt Rambis
1997,0,C,Matt Fish
1993,8.2,PG,Stan Kimbrough
1998,9.8,SF,Stephen Howard
1991,44.3,PG,Everette Stephens
1993,9,C,Dave Hoppen
1992,0,PG,Cedric Hunter
1994,8.3,PG,John Paxson
1998,16.3,SG,Pete Myers
1996,13.9,PF,Ed Pinckney
1997,0.8,C,LaSalle Thompson
1990,0.6,SG,Carlton McKinney
1991,13.5,PG,Darnell Valentine
1998,5.6,PG,Chris Garner
1996,8.6,C,Frank Brickowski
1999,6.5,PG,Marlon Garnett
1992,13.9,C,Victor Alexander
1998,14.9,PG,Mark Price
1995,14.3,SG,Danny Ainge
1999,18.9,PG,Adonis Jordan
1996,-2.7,C,Kevin Duckworth
1993,19.5,PG,Chris Corchiani
1996,6.9,PG,Micheal Williams
1995,8.9,SF,Tim Breaux
1993,13.8,SF,Kiki Vandeweghe
1998,3.9,PF,Roy Rogers
1997,6.8,SG,Nate Driggers
1997,15.5,SG,Todd Day
1997,10.9,PF,Rich Manning
1994,66.8,C,Chad Gallagher
1991,0.3,SF,Robert Reid
1993,9.7,SF,Brian Howard
1998,13.9,PG,Scott Brooks
1996,14.3,PG,Spud Webb
1997,14.3,SF,Jason Sasser
1991,9.8,C,Jim Petersen
1996,17.3,C,Sharone Wright
1998,13.8,SF,Keith Booth
1998,12.5,SG,Bobby Phills
1994,13.9,SF,Orlando Woolridge
1999,14,SG,Hersey Hawkins
1990,14.4,SF,Calvin Natt
1998,11.2,C,Eric Riley
1994,10.5,SF,John Williams
1995,12.6,PF,Henry Turner
1993,17.7,SF,Kenny Williams
1997,12.7,SG,Jimmy King
1993,17.4,SG,Reggie Lewis
1995,-2.6,C,Greg Kite
1998,9.8,SG,Ricky Pierce
1992,4,SG,Lanard Copeland
1992,11.2,PG,Danny Young
1999,5,PF,Jerald Honeycutt
1999,12.2,C,Herb Williams
1991,13.3,PF,Derrick Gervin
1995,0.2,SF,Tom Hovasse
1994,11.6,PF,Ben Coleman
1992,-0.3,C,James Donaldson
1995,6.6,SF,Kenny Walker
1994,6.9,C,Bob Martin
1996,11.6,SF,Lionel Simmons
1997,2.4,PG,Randolph Childress
1996,25.6,PG,Kevin Pritchard
1996,6.9,SF,Kevin Gamble
1994,17.7,C,Moses Malone*
1990,18.8,SF,Bernard King*
1994,6,PG,Sleepy Floyd
1994,7.8,C,Dwayne Schintzius
1992,11.9,SG,Lance Blanks
1991,8.8,C,Stojko Vrankovic
1999,1.9,SF,Jamie Watson
1995,12.2,SF,Pat Durham
1996,1.6,C,LeRon Ellis
1992,13.7,SF,Mark Aguirre
1996,13.5,PF,Tim Perry
1998,0,PF,Adrian Caldwell
1999,2.7,SG,Jimmy Oliver
1999,15.1,SG,Joe Dumars*
1995,10.1,SG,Jerome Harmon
1994,19.4,C,Darren Morningstar
1991,13.7,SF,Derek Smith
1997,15.1,PF,Martin Muursepp
1995,7.2,SG,Corey Gaines
1993,7.6,PG,Duane Cooper
1997,16,SF,Chris Jent
1995,19.7,PG,Morlon Wiley
1991,10.8,PF,Cedric Ball
1994,46,C,Chuck Nevitt
1990,21.3,PG,Mark Wade
1990,14.4,SG,Lewis Lloyd
1998,9.8,SG,Gerald Madkins
1992,4.3,SG,Tharon Mayes
1999,10.2,SF,Eddie Johnson
1990,10.7,SG,John Long
1999,-1.9,SF,Chris King
1996,10,C,Elmore Spencer
1990,7.2,PF,Caldwell Jones
1998,9.6,SG,Eric Washington
1993,8.6,PF,Gary Plummer
1992,0,C,Dan Godfread
1993,9.2,PF,Anthony Pullard
1996,4.4,SF,Andy Toolson
1991,0.7,SG,Bart Kofoed
1997,8.8,PF,Harvey Grant
1995,11.2,SG,Chris Smith
1991,6.6,SG,Rick Calloway
1990,19.2,PF,Gary Voce
1999,3.5,SF,Keith Askins
1992,8.4,SF,Corey Crowder
1993,13.6,SF,Gundars Vetra
1997,13.7,SG,Malik Sealy
1993,16.1,PF,Antoine Carr
1997,4.5,SG,Gaylon Nickerson
1992,8,SF,Michael Ansley
1990,2.9,PG,Mike Holton
1990,5.1,SF,Mel McCants
1998,10.3,SG,Shawn Respert
1991,1,C,Mark McNamara
1998,5.4,PG,Litterial Green
1999,0.5,C,William Cunningham
1994,12.6,C,Malcolm Mackey
1992,-8.8,C,Patrick Eddie
1992,8.8,SG,Rodney Monroe
1991,8.6,C,Joe Barry
1999,1.9,C,Danny Schayes
1994,12.8,SF,James Worthy*
1998,15.3,SG,James Collins
1993,13.2,PF,Randy White
1998,6.4,SF,Duane Ferrell
1998,2.1,C,Kevin Salvadori
1995,17.8,C,Roy Tarpley
1992,6.1,SG,Charles Thomas
1998,11.6,PF,Jeff Nordgaard
1996,8.4,SF,Gerald Glass
1997,13.8,C,Hot Rod
1999,0.6,SF,Willie Burton
1992,14.6,SG,Stephen Thompson
1997,8.5,SG,Sedale Threatt
1999,-14.5,PF,Joe Wolf
1995,11.3,PG,Steve Colter
1993,67.9,C,Alan Ogg
1998,-0.2,SG,Lawrence Moten
1998,5.4,SG,Tony Dumas
