1981,12.8,SF,Gus Gerard
1988,3.1,SF,Elston Turner
1989,5.5,PF,Bernard Thompson
1988,14.8,SF,Carey Scurry
1985,7.3,PF,Truck Robinson
1982,9.2,PF,Jim Smith
1981,19.7,C,Bob Lanier*
1980,16.7,PG,James Silas
1984,8.4,PF,DeWayne Scales
1984,19.3,SG,George Gervin*
1982,9.5,SF,Garry Witts
1984,6.7,PF,Harvey Catchings
1985,10.7,SF,Kevin Grevey
1984,2.6,SG,Roger Phegley
1982,11.8,C,Len Elmore
1980,12.6,SG,Ralph Simpson
1988,12.2,C,Chris Washburn
1986,15.1,SG,Willie White
1984,6.4,C,Dave Batton
1982,7.8,SG,Chris Ford
1986,10.7,PF,Mitch Kupchak
1988,9.1,PG,Ricky Wilson
1981,9.7,PF,Sidney Wicks
1989,10.1,SG,Kevin Williams
1980,10.2,PF,Ron Behagen
1984,9.6,PF,Eric Fernsten
1989,16.8,SG,Anthony Jones
1980,5.9,SG,Bob Carrington
1980,7.8,SG,Don Chaney
1985,15.9,C,Steve Stipanovich
1986,11.5,PF,George Johnson
1980,10.7,PG,Jim Cleamons
1982,1.6,C,Dennis Awtrey
1989,11,PF,Pat Cummings
1984,10.4,PG,Phil Ford
1984,-8.4,SF,Hutch Jones
1988,11.3,PG,Tony White
1981,7.9,SG,Keith McCord
1988,10.2,C,Artis Gilmore*
1982,12.6,SF,Sonny Parker
1987,5.9,PG,Stewart Granger
1982,16.7,SF,Scott May
1982,13.2,PG,Calvin Murphy*
1987,5.7,SG,Bruce Douglas
1982,11.5,SG,Phil Smith
1985,-11.4,SF,Linton Townes
1989,4.7,C,Greg Butler
1981,7.2,SG,Austin Carr
1988,13.6,SF,Darren Daye
1987,9.1,SF,Don Collins
1980,9.1,PG,Roy Hamilton
1986,6.7,SF,Ben McDonald
1984,7.8,SF,John Pinone
1984,9.4,PG,Foots Walker
1981,5.3,PF,Darrell Allums
1987,11.4,SG,Brook Steppe
1986,-31.9,C,Ron Crevier
1985,11,PG,Sidney Lowe
1983,8.9,PF,Paul Griffin
