20680,2011,Chris Duhon,PG,28,ORL,51,5,774,5.6,0.446,0.403,0.194,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12,,-0.7,0.9,0.2,0.014,,-4.7,-0.4,-5.1,-0.6,49,129,0.38,13,52,0.25,36,77,0.468,0.43,14,25,0.56,9,43,52,118,16,2,61,30,125
12468,1996,Ron Grandison,PF,31,NYK,6,0,57,16.6,0.51,0,0.4,10.7,16.2,13.5,5.5,3.7,1.3,5.4,15.2,,0.1,0.1,0.2,0.17,,-1.6,1.9,0.3,0,7,15,0.467,0,0,,7,15,0.467,0.467,4,6,0.667,5,8,13,2,4,1,1,4,18
12882,1997,Melvin Booker,PG,24,GSW,16,4,409,9.5,0.533,0.347,0.198,2,6.1,4.1,18.9,0.4,0.4,15.4,14.1,,0.4,-0.1,0.3,0.034,,-1.1,-3.6,-4.7,-0.3,44,101,0.436,11,35,0.314,33,66,0.5,0.49,18,20,0.9,7,21,28,50,3,2,20,28,117
24126,2017,J.J. Barea,PG,32,DAL,35,6,771,17.2,0.521,0.431,0.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,,0.8,0.5,1.3,0.08,,2,-2.6,-0.6,0.3,142,343,0.414,53,148,0.358,89,195,0.456,0.491,44,51,0.863,9,75,84,193,14,1,63,30,381
24357,2017,Ersan Ilyasova,PF,29,ATL,26,12,633,13.5,0.53,0.407,0.288,7.4,18.7,13.1,10.6,1.7,1.1,11.8,19.9,,0.5,0.9,1.4,0.106,,-0.6,0.5,-0.2,0.3,93,226,0.412,32,92,0.348,61,134,0.455,0.482,52,65,0.8,42,109,151,43,22,8,34,73,270
24477,2017,Timofey Mozgov,C,30,LAL,54,52,1104,12.3,0.553,0.003,0.238,9.9,16.4,13.1,5.9,0.7,2.3,16.6,16.8,,0.7,0.4,1.1,0.048,,-2.8,-0.8,-3.6,-0.4,169,328,0.515,0,1,0,169,327,0.517,0.515,63,78,0.808,104,160,264,43,16,31,72,133,401
23553,2016,Andrea Bargnani,C,30,BRK,46,0,634,11.8,0.5,0.057,0.204,4.9,12.4,8.6,4.8,0.3,1.1,7.9,23.2,,0.1,0,0.2,0.013,,-3.7,-4.2,-7.9,-0.9,127,279,0.455,3,16,0.188,124,263,0.471,0.461,47,57,0.825,28,69,97,18,4,9,26,61,304
9731,1990,Dennis Johnson*,PG,35,BOS,75,65,2036,12.4,0.495,0.051,0.295,2.7,7.9,5.5,29.7,1.9,0.4,17.9,13.5,,2,1.8,3.8,0.089,,-0.7,-0.4,-1.1,0.5,206,475,0.434,1,24,0.042,205,451,0.455,0.435,118,140,0.843,48,153,201,485,81,14,117,179,531
19871,2009,Roko Ukic,PG,24,TOR,72,0,890,9.8,0.43,0.191,0.185,3.6,6.3,4.9,27.2,1.8,0.2,14.6,21.3,,-0.8,0.4,-0.4,-0.019,,-2.9,-2.5,-5.4,-0.8,123,324,0.38,11,62,0.177,112,262,0.427,0.397,44,60,0.733,27,48,75,153,30,2,60,77,301
20484,2010,Jawad Williams,PG,26,CLE,54,6,742,8.2,0.496,0.451,0.218,2.7,10.2,6.7,6.8,0.8,0.5,7.4,15.3,,0.3,0.7,1.1,0.069,,-2,-1.5,-3.5,-0.3,81,206,0.393,30,93,0.323,51,113,0.451,0.466,32,45,0.711,16,67,83,34,12,5,18,73,224
19422,2009,Dee Brown,PG,24,PHO,2,0,28,-2.9,0.425,0.8,0.4,0,4,2.1,13.1,0,0,33.8,14,,-0.1,0,-0.1,-0.116,,-6,-4.5,-10.5,-0.1,1,5,0.2,1,4,0.25,0,1,0,0.3,2,2,1,0,1,1,3,0,0,3,6,5
9344,1989,Pace Mannion,SF,28,ATL,5,0,18,1.9,0.333,0.333,0,0,12.3,6.1,14.8,5.4,0,33.3,20.4,,-0.1,0,-0.1,-0.165,,-8.8,1.9,-6.8,0,2,6,0.333,0,2,0,2,4,0.5,0.333,0,0,,0,2,2,2,2,0,3,2,4
18725,2007,Eric Williams,SF,34,CHA,5,0,33,2.4,0.373,0.154,0.538,7,3.7,5.4,4.9,1.6,0,11.1,24.9,,-0.1,0,-0.1,-0.111,,-7,-4.2,-11.2,-0.1,4,13,0.308,0,2,0,4,11,0.364,0.308,4,7,0.571,2,1,3,1,1,0,2,6,12
22875,2015,LaMarcus Aldridge,PF,29,POR,71,71,2512,22.8,0.528,0.074,0.256,7.7,22.9,15.5,9.2,1,1.9,7.2,30.2,,4.9,3.7,8.6,0.165,,0.3,0,0.3,1.4,659,1415,0.466,37,105,0.352,622,1310,0.475,0.479,306,362,0.845,177,549,726,124,48,68,122,125,1661
17046,2004,Chris Whitney,PG,32,WAS,16,5,186,10.1,0.498,0.4,0.111,1.8,7.4,4.5,12.5,1.7,0.8,11.3,12.6,,0.2,0.1,0.2,0.058,,-2.1,-1.9,-4,-0.1,17,45,0.378,8,18,0.444,9,27,0.333,0.467,5,5,1,3,12,15,14,6,2,6,6,47
24237,2017,Mike Dunleavy,SF,36,ATL,30,0,475,11.9,0.597,0.592,0.2,3.1,12.5,7.9,9.5,0.9,0.9,9,14.3,,0.7,0.5,1.2,0.12,,-0.2,-0.8,-1,0.1,57,130,0.438,33,77,0.429,24,53,0.453,0.565,22,26,0.846,13,55,68,30,9,5,14,35,169
15371,2001,Terry Porter,PG,37,SAS,80,42,1678,15.5,0.583,0.466,0.264,1.7,11.4,6.8,24.5,1.7,0.5,17.5,16.7,,3,2.3,5.4,0.154,,2,0.2,2.2,1.8,197,440,0.448,87,205,0.424,110,235,0.468,0.547,92,116,0.793,24,177,201,251,52,11,104,88,573
10646,1992,Dennis Hopson,SG,26,SAC,69,0,1304,17.2,0.528,0.08,0.428,8.6,8.4,8.5,12.4,2.4,1.7,12.5,25.7,,1.1,1,2.1,0.077,,0,-1.3,-1.3,0.2,275,591,0.465,12,47,0.255,263,544,0.483,0.475,179,253,0.708,105,101,206,102,66,39,100,113,741
16182,2003,Adam Harrington,SG,22,DEN,6,0,74,10.4,0.455,0.55,0.1,1.5,8.3,4.7,23,0.7,0,0,12.5,,0.1,0,0.2,0.108,,-1,-3.4,-4.4,0,7,20,0.35,4,11,0.364,3,9,0.333,0.45,1,2,0.5,1,5,6,10,1,0,0,6,19
6120,1981,Tom Burleson,C,28,ATL,31,,363,8.5,0.436,0,0.414,13.7,16,14.9,4.6,1.1,3.1,17,16.1,,-0.2,0.3,0.2,0.021,,-3.5,0,-3.6,-0.1,41,99,0.414,0,0,,41,99,0.414,0.414,20,41,0.488,44,50,94,12,8,19,24,73,102
24222,2017,Sam Dekker,SF,22,HOU,77,2,1419,13,0.549,0.436,0.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,,1.9,1.2,3.1,0.105,,-0.4,-0.6,-1.1,0.3,203,429,0.473,60,187,0.321,143,242,0.591,0.543,38,68,0.559,94,190,284,76,38,21,41,83,504
18760,2008,Derek Anderson,SG,33,CHA,28,0,396,10,0.497,0.416,0.304,2.6,12.6,7.5,17.8,1.6,0.2,15,19.3,,0,0.3,0.3,0.032,,-1.9,-1.8,-3.7,-0.2,47,125,0.376,19,52,0.365,28,73,0.384,0.452,28,38,0.737,9,43,52,44,12,1,25,49,141
15105,2001,Kevin Edwards,SG,35,VAN,46,5,634,8.3,0.414,0.112,0.312,4.2,10.6,7.4,12.9,2.4,0.9,16.1,16.6,,-0.6,0.5,-0.1,-0.011,,-4.6,0.2,-4.4,-0.4,56,170,0.329,5,19,0.263,51,151,0.338,0.344,43,53,0.811,23,59,82,52,29,8,37,46,160
7715,1985,Ozell Jones,C,24,SAS,67,6,888,11.4,0.566,0.006,0.461,8.5,21.4,15.2,7.7,1.6,3.6,22,12.5,,0.1,1.2,1.3,0.073,,-2.4,2.4,0,0.4,106,180,0.589,0,1,0,106,179,0.592,0.589,33,83,0.398,65,173,238,56,30,57,61,139,245
10096,1991,Brad Davis,PG,35,DAL,80,6,1426,10.3,0.507,0.228,0.316,1,8.4,4.7,22.8,1.6,0.7,15.3,15.6,,0.8,0.8,1.6,0.054,,-1.9,-1.7,-3.6,-0.6,159,373,0.426,22,85,0.259,137,288,0.476,0.456,91,118,0.771,13,105,118,230,45,17,77,212,431
17207,2005,Erik Daniels,SF,22,SAC,21,0,72,4.6,0.361,0.111,0,10.9,17.1,14,7.7,1.4,0,25,14.8,,-0.1,0.1,-0.1,-0.061,,-6.7,-1.2,-7.9,-0.1,6,18,0.333,1,2,0.5,5,16,0.313,0.361,0,0,,7,11,18,4,2,0,6,7,13
17225,2005,Dan Dickau,PG,26,NOH,67,46,2074,15,0.521,0.324,0.301,1.9,8.6,5.1,31.2,2,0.2,14.5,22.2,,2.3,1.3,3.5,0.082,,1.6,-1.8,-0.2,0.9,305,748,0.408,84,242,0.347,221,506,0.437,0.464,188,225,0.836,34,145,179,346,76,4,144,200,882
9106,1988,Phil Zevenbergen,C,23,SAS,8,0,58,13.7,0.538,0,0.074,7.4,16.9,12.1,7.6,2.4,0.9,12.5,21.7,,0,0,0,0.041,,-2,-2,-4,0,15,27,0.556,0,0,,15,27,0.556,0.556,0,2,0,4,9,13,3,3,1,4,12,30
12483,1996,Geert Hammink,C,26,GSW,3,0,10,11.4,0.602,0,1.5,0,11.6,5.8,0,0,0,0,14.5,,0,0,0,0.134,,-3.6,-5.9,-9.5,0,1,2,0.5,0,0,,1,2,0.5,0.5,2,3,0.667,0,1,1,0,0,0,0,1,4
18192,2006,Jiri Welsch,SF,26,MIL,58,2,866,9.8,0.482,0.221,0.392,3,12.4,7.6,11,2.1,0.1,13.6,15.9,,0.1,0.7,0.8,0.043,,-2.9,-0.3,-3.2,-0.3,86,222,0.387,14,49,0.286,72,173,0.416,0.419,65,87,0.747,22,89,111,62,34,1,41,65,251
7858,1985,Jim Thomas,SG,24,IND,80,52,2059,13,0.534,0.058,0.322,3.8,9.7,6.7,15.9,1.7,0.1,13.6,18.3,,1.8,1.7,3.5,0.081,,-0.5,-0.6,-1.1,0.5,347,726,0.478,8,42,0.19,339,684,0.496,0.483,183,234,0.782,74,187,261,234,76,5,131,195,885
14856,2000,Stanley Roberts,C,29,PHI,5,1,51,3,0.289,0.063,0.188,12.8,19.8,16.2,9,1,1.4,10.4,16.6,,-0.1,0.1,0,-0.025,,-5.9,0.4,-5.6,0,5,16,0.313,0,1,0,5,15,0.333,0.313,0,3,0,6,9,15,3,1,1,2,15,10
16375,2003,David Robinson*,C,37,SAS,64,64,1676,17.8,0.531,0,0.51,11.8,22.8,17.6,5.9,1.7,4.6,13.9,16.5,,2.5,3.6,6,0.172,,-1.2,3.3,2.1,1.7,197,420,0.469,0,0,,197,420,0.469,0.469,152,214,0.71,163,345,508,61,52,111,83,126,546
14743,2000,Grant Long,PF,33,VAN,42,1,920,11.7,0.512,0.024,0.425,11.1,19.4,15.2,7.2,2.6,0.8,19.8,12.2,,0.6,0.8,1.4,0.073,,-1.6,1,-0.6,0.3,74,167,0.443,0,4,0,74,163,0.454,0.443,55,71,0.775,86,148,234,43,45,10,49,108,203
15723,2002,Jaren Jackson,SG,34,ORL,9,0,144,7.2,0.503,0.541,0.108,0.8,12.5,6.6,8.2,1.8,0,17.1,14.5,,-0.1,0.1,0,0.015,,-3,-1.3,-4.4,-0.1,15,37,0.405,7,20,0.35,8,17,0.471,0.5,2,4,0.5,1,16,17,8,5,0,8,13,39
18839,2008,Sam Cassell,PG,38,BOS,17,1,299,11,0.461,0.169,0.192,2.1,9.8,6.2,19.9,1.6,0.8,11.9,24.9,,-0.1,0.5,0.4,0.061,,-3.4,-0.6,-4,-0.1,50,130,0.385,9,22,0.409,41,108,0.38,0.419,21,25,0.84,5,26,31,35,9,3,19,29,130
8822,1988,Dave Henderson,SG,23,PHI,22,1,351,6.7,0.461,0.009,0.405,3.6,8,5.8,14.4,1.7,0.9,22.6,21.3,,-0.6,0.2,-0.4,-0.058,,-5.3,-1.4,-6.8,-0.4,47,116,0.405,0,1,0,47,115,0.409,0.405,32,47,0.681,11,24,35,34,12,5,40,41,126
21050,2011,Al Thornton,PF,27,GSW,22,0,314,11.3,0.549,0.01,0.337,3.5,17.4,10.3,5.3,1.1,0.7,14.3,19.6,,0.1,0.2,0.3,0.042,,-4.5,-2.7,-7.3,-0.4,51,104,0.49,0,1,0,51,103,0.495,0.49,29,35,0.829,10,47,57,11,7,3,20,40,131
23569,2016,Tarik Black,C,24,LAL,39,0,496,12.3,0.537,0,0.433,9.2,25.4,17,5.2,1.4,2.9,15.1,12.9,,0.3,0.4,0.7,0.072,,-4,0.6,-3.4,-0.2,57,104,0.548,0,0,,57,104,0.548,0.548,19,45,0.422,44,113,157,16,14,18,22,78,133
6653,1982,John Lambert,PF,29,SAS,21,6,271,8.3,0.507,0.017,0.241,7.5,12.7,10.1,5.7,1,1.2,13.5,10.9,,0.2,0.2,0.4,0.072,,-2.2,0.2,-1.9,0,26,58,0.448,0,1,0,26,57,0.456,0.448,13,14,0.929,19,32,51,13,6,6,10,43,65
10472,1992,John Bagley,PG,31,BOS,73,59,1742,12.7,0.478,0.083,0.188,2.5,7.4,5.1,35.9,1.6,0.1,21.3,17.2,,0.6,1.4,1.9,0.053,,-1.3,-1.7,-3,-0.4,223,506,0.441,10,42,0.238,213,464,0.459,0.451,68,95,0.716,38,123,161,480,57,4,148,123,524
22867,2015,Steven Adams,C,21,OKC,70,67,1771,14.1,0.549,0.005,0.514,12.2,19.3,15.8,5.5,1.1,3.8,16.8,14.3,,1.9,2.2,4.1,0.111,,-1.4,1.8,0.4,1.1,217,399,0.544,0,2,0,217,397,0.547,0.544,103,205,0.502,199,324,523,66,38,86,99,222,537
6903,1983,Coby Dietrick,C,34,SAS,8,0,34,4.9,0.17,0,0.4,6.7,18.6,12.8,19.5,1.4,0,14.5,8.1,,0,0,0,-0.004,,-4.7,0.9,-3.8,0,1,5,0.2,0,0,,1,5,0.2,0.2,0,2,0,2,6,8,6,1,0,1,6,2
11786,1994,Tom Tolbert,SF,28,LAC,49,6,640,7.9,0.475,0.09,0.254,6,11.8,9,6.4,1,1.4,16.5,15.2,,-0.3,0.3,0,0,,-4.5,-1.1,-5.5,-0.6,74,177,0.418,6,16,0.375,68,161,0.422,0.435,33,45,0.733,36,72,108,30,13,15,39,61,187
15206,2001,Larry Johnson,PF,31,NYK,65,65,2105,11.2,0.493,0.273,0.214,5.3,15.2,10.4,10.5,1,1.1,12.9,17.4,,1,3.1,4.1,0.093,,-0.7,1.5,0.7,1.4,246,598,0.411,51,163,0.313,195,435,0.448,0.454,102,128,0.797,90,273,363,127,39,29,97,209,645
24352,2017,Serge Ibaka,PF,27,TOR,23,23,712,13.8,0.556,0.369,0.122,4.6,20.1,12.4,3.3,0.5,4,11.7,20.9,,0.4,0.8,1.3,0.085,,-1.5,-0.5,-2.1,0,128,279,0.459,41,103,0.398,87,176,0.494,0.532,30,34,0.882,29,127,156,15,7,33,39,76,327
24210,2017,Allen Crabbe,SG,24,POR,79,7,2254,11.6,0.602,0.467,0.192,0.9,10.2,5.5,6.1,1.2,0.7,8.1,14.9,,3.1,1,4.1,0.088,,0.3,-1.4,-1.1,0.5,303,647,0.468,134,302,0.444,169,345,0.49,0.572,105,124,0.847,19,206,225,93,54,20,62,171,845
12071,1995,Doug Lee,SG,30,SAC,22,0,75,18.1,0.628,0.72,0.84,0,7.6,3.9,10.4,4.2,3,12.7,23.3,,0.2,0.1,0.4,0.229,,3.2,0.2,3.4,0.1,9,25,0.36,7,18,0.389,2,7,0.286,0.5,18,21,0.857,0,5,5,5,6,3,5,18,43
15266,2001,Vernon Maxwell,PG,35,DAL,19,0,285,4.9,0.396,0.48,0.102,0.4,10.7,5.7,10.5,1.6,0.8,14.2,19,,-0.6,0.2,-0.3,-0.052,,-4.2,-1.4,-5.6,-0.3,31,98,0.316,13,47,0.277,18,51,0.353,0.383,6,10,0.6,1,28,29,20,9,3,17,31,81
24212,2017,Jordan Crawford,SG,28,NOP,19,0,442,17.6,0.582,0.436,0.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,,0.6,0.3,0.9,0.102,,2.6,-3,-0.4,0.2,105,218,0.482,37,95,0.389,68,123,0.553,0.567,20,26,0.769,4,30,34,57,11,2,25,30,267
19677,2009,Desmond Mason,SG,31,OKC,39,19,1064,7.1,0.456,0.011,0.298,4.4,12.8,8.5,6.7,0.7,2.1,14.8,15.7,,-1,0.7,-0.3,-0.012,,-5,0.1,-4.9,-0.8,124,285,0.435,0,3,0,124,282,0.44,0.435,46,85,0.541,41,116,157,46,15,30,56,96,294
9257,1989,Steve Harris,SG,25,DET,3,0,7,18.3,0.41,0,0.5,0,30.8,16.1,0,7.2,0,0,29.9,,0,0,0,0.181,,-8.1,-2.5,-10.6,0,1,4,0.25,0,0,,1,4,0.25,0.25,2,2,1,0,2,2,0,1,0,0,1,4
23152,2015,Reggie Jackson,PG,24,DET,27,27,870,19.8,0.511,0.198,0.245,3.4,12.7,7.9,51.2,1.2,0.4,17,28.6,,1.5,0.5,2,0.11,,3.9,-1.2,2.6,1,183,420,0.436,28,83,0.337,155,337,0.46,0.469,82,103,0.796,28,98,126,248,20,4,95,73,476
22935,2015,Elton Brand,C,35,ATL,36,4,486,9.4,0.457,0.011,0.242,6.8,16.4,11.8,6.4,1.8,4.3,14.6,11.6,,-0.1,0.8,0.7,0.07,,-4.5,3.1,-1.4,0.1,42,95,0.442,0,1,0,42,94,0.447,0.442,12,23,0.522,28,72,100,22,17,25,18,54,96
23537,2016,Giannis Antetokounmpo,PG,21,MIL,80,79,2823,18.8,0.566,0.108,0.404,4.6,20,12.4,20,1.7,3.4,14.8,22.3,,4.2,2.9,7.1,0.121,,1,1.5,2.4,3.2,513,1013,0.506,28,109,0.257,485,904,0.537,0.52,296,409,0.724,113,499,612,345,94,113,208,258,1350
17915,2006,Marc Jackson,C,31,NOK,27,10,594,13.9,0.519,0.009,0.154,10.9,14.8,12.8,7,0.7,0.3,13.6,21.5,,0.3,0.4,0.7,0.054,,-1.6,-1.9,-3.5,-0.2,108,221,0.489,1,2,0.5,107,219,0.489,0.491,28,34,0.824,56,72,128,22,8,2,37,56,245
24469,2017,Greg Monroe,C,26,MIL,81,0,1823,21.1,0.572,0.006,0.329,10.8,23.1,17,17.3,2.6,1.8,14.4,24.3,,3,2.6,5.6,0.147,,0.5,1.5,2,1.9,387,726,0.533,0,4,0,387,722,0.536,0.533,177,239,0.741,167,365,532,187,92,38,140,168,951
23696,2016,Drew Gooden,PF,34,WAS,30,0,305,7.5,0.376,0.398,0.136,10.1,21.3,15.6,6,1.3,2.9,10.6,17.5,,-0.4,0.4,0,-0.005,,-5.1,0.1,-5,-0.2,33,103,0.32,7,41,0.171,26,62,0.419,0.354,9,14,0.643,28,57,85,13,8,11,13,40,82
23715,2016,Jorge Gutierrez,PG,27,CHO,12,0,63,19.1,0.694,0.182,1,0,12.3,6.1,40.3,2.4,0,27.5,15.6,,0.2,0.1,0.3,0.201,,-0.8,-2.4,-3.2,0,6,11,0.545,0,2,0,6,9,0.667,0.545,10,11,0.909,0,7,7,17,3,0,6,3,22
24666,2017,Derrick Williams,PF,25,CLE,25,0,427,11.1,0.628,0.486,0.364,0.8,13.5,7.4,4.7,0.6,0.4,10.1,14.4,,0.6,0.2,0.8,0.086,,-1.1,-2.1,-3.2,-0.1,54,107,0.505,21,52,0.404,33,55,0.6,0.603,27,39,0.692,3,54,57,14,5,2,14,27,156
15456,2001,Otis Thorpe,PF,38,CHH,49,4,647,7.6,0.487,0,0.183,8.9,16.7,12.8,7.3,1,0.8,18.4,12.4,,0.1,0.8,1,0.071,,-4.1,0.2,-3.9,-0.3,59,131,0.45,0,0,,59,131,0.45,0.45,20,24,0.833,50,95,145,29,12,7,32,108,138
21299,2012,Courtney Fortson,PG,23,HOU,6,0,49,8.5,0.398,0.45,0.3,4.7,12,8.3,15.6,3.2,0,18.1,25.6,,-0.1,0.1,-0.1,-0.065,,-4.1,-1,-5.1,0,6,20,0.3,2,9,0.222,4,11,0.364,0.35,4,6,0.667,2,5,7,5,3,0,5,2,18
18668,2007,Salim Stoudamire,SG,24,ATL,61,0,1034,11.4,0.518,0.365,0.16,0.7,8,4.3,10.9,1.1,0.2,10.8,22.7,,0.5,0.3,0.8,0.036,,-1.2,-4.2,-5.4,-0.9,177,425,0.416,56,155,0.361,121,270,0.448,0.482,61,68,0.897,6,68,74,61,21,2,55,88,471
15654,2002,Isaac Fontaine,SG,26,MEM,6,0,75,-0.9,0.331,0.357,0.429,0,7.4,3.7,7.8,0,0,19.4,12.5,,-0.2,0,-0.2,-0.112,,-8.4,-2.9,-11.2,-0.2,3,14,0.214,1,5,0.2,2,9,0.222,0.25,4,6,0.667,0,5,5,4,0,0,4,6,11
23170,2015,Chris Johnson,SF,24,MIL,8,0,128,9.7,0.502,0.6,0.067,1.8,8,4.9,5.7,2,1.3,0,10.9,,0.1,0.1,0.3,0.102,,-1.2,-0.2,-1.3,0,12,30,0.4,5,18,0.278,7,12,0.583,0.483,2,2,1,2,9,11,5,5,2,0,7,31
20313,2010,Adam Morrison,SF,25,LAL,31,0,241,7.4,0.418,0.247,0.094,4.7,10.1,7.4,11.3,0.6,0.6,10.2,18.3,,-0.2,0.2,0,0.009,,-4.4,-1.8,-6.2,-0.3,32,85,0.376,5,21,0.238,27,64,0.422,0.406,5,8,0.625,10,22,32,18,3,2,10,17,74
15309,2001,Chris Mullin*,SF,37,GSW,20,8,374,10,0.486,0.491,0.264,2.6,9.6,5.8,7.9,2.2,1.9,13.8,15.5,,0.1,0.2,0.3,0.034,,-2.2,-0.8,-3,-0.1,36,106,0.34,19,52,0.365,17,54,0.315,0.429,24,28,0.857,10,31,41,19,16,10,19,28,115
24124,2017,Wade Baldwin,PG,20,MEM,33,1,405,6.4,0.404,0.191,0.322,3,10.2,6.5,22.8,2.3,1.7,23.4,19.2,,-0.9,0.5,-0.4,-0.045,,-6.3,0.6,-5.8,-0.4,36,115,0.313,3,22,0.136,33,93,0.355,0.326,31,37,0.838,11,35,46,61,18,7,40,40,106
8656,1987,Gus Williams,SG,33,ATL,33,0,481,9.6,0.422,0.123,0.274,1.8,7.1,4.5,38,1.7,0.6,24.8,18.6,,-0.4,0.5,0.1,0.007,,-3.3,-1.6,-4.9,-0.4,53,146,0.363,5,18,0.278,48,128,0.375,0.38,27,40,0.675,8,32,40,139,17,5,54,53,138
17174,2005,Geno Carlisle,SG,28,POR,6,0,16,18.1,0.709,0,2,7.5,0,3.6,10.3,0,0,15.1,19.1,,0.1,0,0.1,0.173,,1.3,-5.5,-4.2,0,2,3,0.667,0,0,,2,3,0.667,0.667,4,6,0.667,1,0,1,1,0,0,1,1,8
19728,2009,Demetris Nichols,SF,24,NYK,2,0,9,15.7,0.425,0.2,0.4,0,25.2,12.2,0,0,8.1,0,28.4,,0,0,0,-0.01,,-9.9,-4.9,-14.9,0,2,5,0.4,0,1,0,2,4,0.5,0.4,1,2,0.5,0,2,2,0,0,1,0,0,5
10585,1992,Dave Feitl,C,29,NJN,34,0,175,11.9,0.48,0,0.247,12.3,25.1,18.4,5,0.6,1,18.2,23.9,,-0.1,0.2,0.1,0.019,,-5.8,-3.5,-9.3,-0.3,33,77,0.429,0,0,,33,77,0.429,0.429,16,19,0.842,21,40,61,6,2,3,19,22,82
14269,1999,Greg Minor,SG,27,BOS,44,7,765,9.7,0.475,0.137,0.235,4.4,13,8.6,10.3,1.4,0.6,14.4,15.4,,0.2,0.6,0.8,0.048,,-2.9,-0.9,-3.7,-0.3,85,204,0.417,8,28,0.286,77,176,0.438,0.436,36,48,0.75,31,86,117,50,20,6,38,69,214
18686,2007,Jake Tsakalidis,C,27,HOU,13,0,132,12,0.524,0,0.682,15.8,19.1,17.4,3.4,0.4,0.6,9.5,11.1,,0.3,0.2,0.5,0.169,,-2.5,-0.2,-2.7,0,9,22,0.409,0,0,,9,22,0.409,0.409,12,15,0.8,18,22,40,3,1,1,3,17,30
17703,2006,Eddie Basden,SF,22,CHI,19,0,141,10.3,0.471,0.189,0.27,5.7,17,11.4,8.8,3.3,1.1,17.9,16.1,,-0.1,0.3,0.2,0.065,,-4,2.7,-1.4,0,15,37,0.405,1,7,0.143,14,30,0.467,0.419,8,10,0.8,7,21,28,8,9,2,9,17,39
14526,2000,A.J. Bramlett,C,23,CLE,8,0,61,-0.4,0.19,0,0,21.7,18.5,20.1,0,0.8,0,12.5,17.1,,-0.2,0.1,-0.2,-0.129,,-10.5,-6.3,-16.8,-0.2,4,21,0.19,0,0,,4,21,0.19,0.19,0,0,,12,10,22,0,1,0,3,13,8
7400,1984,Kyle Macy,PG,26,PHO,82,45,2402,13.2,0.545,0.098,0.16,2.4,6.7,4.5,18.8,2.4,0.1,13.2,15,,2.9,2,5,0.099,,0.4,-0.3,0.1,1.3,357,713,0.501,23,70,0.329,334,643,0.519,0.517,95,114,0.833,49,137,186,353,123,6,116,181,832
17782,2006,Antonio Davis,C,37,TOR,8,8,191,5.9,0.44,0,0.645,9.2,14,11.5,5.4,0.8,0.4,16.7,11.6,,-0.1,0,0,-0.011,,-3.5,-1.1,-4.6,-0.1,14,31,0.452,0,0,,14,31,0.452,0.452,7,20,0.35,15,21,36,7,3,1,8,26,35
23011,2015,Brandon Davies,PF,23,BRK,7,0,44,8.5,0.405,0.222,0.222,7.7,17.8,12.7,7.2,1.2,5.5,16.8,24.6,,-0.1,0.1,-0.1,-0.069,,-7.1,0.2,-6.9,-0.1,6,18,0.333,1,4,0.25,5,14,0.357,0.361,3,4,0.75,3,7,10,2,1,3,4,5,16
6079,1980,Bubba Wilson,SG,24,GSW,16,,143,2.1,0.308,0,0.24,4.5,8,6.2,10,0.7,0,22.4,10.3,,-0.2,0,-0.2,-0.064,,-6.6,-0.9,-7.5,-0.2,7,25,0.28,0,0,,7,25,0.28,0.28,3,6,0.5,6,10,16,12,2,0,8,11,17
18963,2008,Anfernee Hardaway,SF,36,MIA,16,8,325,9,0.469,0.317,0.15,1.1,12,6.5,16.8,3.1,0.2,16.9,11.2,,-0.1,0.3,0.2,0.036,,-3.5,0.8,-2.7,-0.1,22,60,0.367,8,19,0.421,14,41,0.341,0.433,8,9,0.889,3,32,35,35,19,1,13,24,60
15866,2002,Mike Penberthy,PG,27,LAL,3,0,12,31.3,0.665,0,2,0,18.2,9.2,23.4,8.7,0,0,14.1,,0.1,0,0.1,0.42,,4.8,5.5,10.3,0,1,2,0.5,0,0,,1,2,0.5,0.5,3,4,0.75,0,2,2,2,2,0,0,0,5
9957,1990,Kelvin Upshaw,SG,27,GSW,23,0,252,16.1,0.544,0.087,0.298,2.7,8.9,5.9,15.1,4.5,0,11.3,21,,0.2,0.2,0.5,0.091,,0.1,-0.7,-0.6,0.1,51,104,0.49,2,9,0.222,49,95,0.516,0.5,24,31,0.774,6,22,28,26,25,0,15,34,128
6427,1981,Rudy White,SG,27,SEA,12,,165,4.9,0.373,0.021,0.255,0.7,6.5,3.7,14.4,1.5,0.3,14.7,15.1,,-0.2,0.1,-0.1,-0.024,,-5.9,-1.4,-7.3,-0.2,14,47,0.298,0,1,0,14,46,0.304,0.298,11,12,0.917,1,10,11,18,5,1,9,16,39
24062,2016,C.J. Watson,PG,31,ORL,33,2,656,8.6,0.461,0.35,0.285,1.7,9.6,5.6,18.1,1.4,0.6,14,12.1,,0.2,0.4,0.6,0.047,,-2.5,-0.8,-3.3,-0.2,47,137,0.343,14,48,0.292,33,89,0.371,0.394,34,39,0.872,10,56,66,88,19,5,25,49,142
10746,1992,Ken Norman,SF,27,LAC,77,24,2009,15.3,0.505,0.034,0.275,8.7,16.2,12.4,9.7,1.3,2.1,9.8,21.6,,1.2,2.8,4,0.095,,-0.9,0.7,-0.2,0.9,402,821,0.49,4,28,0.143,398,793,0.502,0.492,121,226,0.535,158,290,448,125,53,66,100,145,929
